paper_id,title,domain,year,split,semantic_knn,predicted_novel
SKG_QA_441,Unsupervised Adaptation of Question Answering Systems via Generative Self-training,QA,2020,SKG,0.9474600553512572,1
SKG_DIA_112,Task-Completion Dialogue Policy Learning via Monte Carlo Tree Search with Dueling Network,DIA,2020,SKG,0.9365537762641908,0
SKG_DIA_107,Probing Task-Oriented Dialogue Representation from Language Models,DIA,2020,SKG,0.9351917505264282,0
SKG_DIA_105,GCDST A Graph-based and Copy-augmented Multi-domain Dialogue State Tracking,DIA,2020,SKG,0.950677216053009,1
SKG_DIA_103,Diverse and Informative Dialogue Generation with Context-Specific Commonsense Knowledge Awareness,DIA,2020,SKG,0.9489476084709167,1
SKG_DIA_102,TOD-BERT Pre-trained Natural Language Understanding for Task-Oriented Dialogue,DIA,2020,SKG,0.9441124796867372,0
SKG_SA_620,Octa Omissions and Conflicts in Target-Aspect Sentiment Analysis,SA,2020,SKG,0.9226388931274414,0
SKG_SA_591,Aspect Sentiment Classification with Document-level Sentiment Preference Modeling,SA,2020,SKG,0.9347122311592102,0
SKG_DIA_101,Template Guided Text Generation for Task-Oriented Dialogue,DIA,2020,SKG,0.9431648254394532,0
SKG_DIA_145,Knowledge-Grounded Dialogue Generation with Pre-trained Language Models,DIA,2020,SKG,0.9437506794929504,0
SKG_DIA_144,Neural Dialogue State Tracking with Temporally Expressive Networks,DIA,2020,SKG,0.9364923238754272,0
SKG_DIA_143,Queens are Powerful too Mitigating Gender Bias in Dialogue Generation,DIA,2020,SKG,0.9139351844787598,0
SKG_DIA_126,KdConv A Chinese Multi-domain Dialogue Dataset Towards Multi-turn Knowledge-driven Conversation,DIA,2020,SKG,0.9429374933242798,0
SKG_DIA_154,Multi-Domain Dialogue Acts and Response Co-Generation,DIA,2020,SKG,0.9498527646064758,1
SKG_SA_548,KinGDOM Knowledge-Guided DOMain Adaptation for Sentiment Analysis,SA,2020,SKG,0.943453311920166,0
SKG_SA_546,LT3 at SemEval-2020 Task 9 Cross-lingual Embeddings for Sentiment Analysis of Hinglish Social Media Text,SA,2020,SKG,0.9535004496574402,1
SKG_SA_538,SentiLARE Sentiment-Aware Language Representation Learning with Linguistic Knowledge,SA,2020,SKG,0.946155846118927,0
SKG_DIA_151,Towards Low-Resource Semi-Supervised Dialogue Generation with Meta-Learning,DIA,2020,SKG,0.930908977985382,0
SKG_QA_479,A Unified Framework for Multilingual and Code-Mixed Visual Question Answering,QA,2020,SKG,0.9445332288742064,0
SKG_QA_477,How to Ask Good Questions Try to Leverage Paraphrases,QA,2020,SKG,0.9410702586174012,0
SKG_QA_460,Zero-Shot Rationalization by Multi-Task Transfer Learning from Question Answering,QA,2020,SKG,0.9440971612930298,0
SKG_QA_458,Semantic Graphs for Generating Deep Questions,QA,2020,SKG,0.8105308413505554,0
SKG_MT_483,The ADAPT’s Submissions to the WMT20 Biomedical Translation Task,MT,2020,SKG,0.9571294784545898,1
SKG_MT_479,Multimodal Transformer for Multimodal Machine Translation,MT,2020,SKG,0.945975124835968,0
SKG_MT_477,Adaptive Feature Selection for End-to-End Speech Translation,MT,2020,SKG,0.9376835823059082,0
SKG_MT_464,Norm-Based Curriculum Learning for Neural Machine Translation,MT,2020,SKG,0.9475733637809752,1
SKG_MT_456,Improving Document-Level Neural Machine Translation with Domain Adaptation,MT,2020,SKG,0.9439828991889954,0
SKG_MT_455,Pretrained Language Models and Backtranslation for English-Basque Biomedical Neural Machine Translation,MT,2020,SKG,0.9528177976608276,1
SKG_MT_450,Mitigating Gender Bias in Machine Translation with Target Gender Annotations,MT,2020,SKG,0.931537628173828,0
SKG_MT_1323,On the Linguistic Representational Power of Neural Machine Translation Models,MT,2020,SKG,0.913913071155548,0
SKG_MT_833,Addressing Posterior Collapse with Mutual Information for Improved Variational Neural Machine Translation,MT,2020,SKG,0.9441354870796204,0
SKG_QA_444,Contextualized Sparse Representations for Real-Time Open-Domain Question Answering,QA,2020,SKG,0.9420925974845886,0
SKG_QA_492,Few-Shot Complex Knowledge Base Question Answering via Meta Reinforcement Learning,QA,2020,SKG,0.9370702505111694,0
SKG_QA_486,What’s The Latest A Question-driven News Chatbot,QA,2020,SKG,0.92500239610672,0
SKG_MT_1258,Effectively pretraining a speech translation decoder with Machine Translation data,MT,2020,SKG,0.9439442753791808,0
SKG_MT_937,TMU Japanese-English Multimodal Machine Translation System for WAT 2020,MT,2020,SKG,0.9434970617294312,0
SKG_MT_908,The Volctrans Machine Translation System for WMT20,MT,2020,SKG,0.9429811239242554,0
SKG_MT_898,Multi-Domain Neural Machine Translation with Word-Level Adaptive Layer-wise Domain Mixing,MT,2020,SKG,0.9369089007377625,0
SKG_MT_889,Document-Level Neural Machine Translation Using BERT as Context Encoder,MT,2020,SKG,0.9536883234977722,1
SKG_MT_1289,Improving Neural Machine Translation with Soft Template Prediction,MT,2020,SKG,0.9486984014511108,1
SKG_DIA_177,BiST Bi-directional Spatio-Temporal Reasoning for Video-Grounded Dialogues,DIA,2020,SKG,0.9367183446884156,0
SKG_DIA_169,MuTual A Dataset for Multi-Turn Dialogue Reasoning,DIA,2020,SKG,0.9473742246627808,1
SKG_DIA_165,Mitigating Gender Bias for Neural Dialogue Generation with Adversarial Learning,DIA,2020,SKG,0.9348573684692384,0
SKG_DIA_159,Structured Attention for Unsupervised Dialogue Structure Induction,DIA,2020,SKG,0.9450293779373168,0
SKG_DIA_155,Toward Stance-based Personas for Opinionated Dialogues,DIA,2020,SKG,0.9239632487297058,0
SKG_SA_478,"Sentiment and Emotion help Sarcasm A Multi-task Learning Framework for Multi-Modal Sarcasm, Sentiment and Emotion Analysis",SA,2020,SKG,0.9368523359298706,0
SKG_SA_470,DomBERT Domain-oriented Language Model for Aspect-based Sentiment Analysis,SA,2020,SKG,0.9357253909111024,0
SKG_MT_859,Iterative Domain-Repaired Back-Translation,MT,2020,SKG,0.9539244771003724,1
SKG_MT_848,Graph-to-Tree Neural Networks for Learning Structured Input-Output Translation with Applications to Semantic Parsing and Math Word Problem,MT,2020,SKG,0.9412740468978882,0
SKG_MT_1345,Curriculum Pre-training for End-to-End Speech Translation,MT,2020,SKG,0.9486988186836244,1
SKG_MT_1342,Complete Multilingual Neural Machine Translation,MT,2020,SKG,0.942100703716278,0
SKG_MT_1334,Two-Phase Cross-Lingual Language Model Fine-Tuning for Machine Translation Quality Estimation,MT,2020,SKG,0.933776557445526,0
SKG_DIA_197,CIMA A Large Open Access Dialogue Dataset for Tutoring,DIA,2020,SKG,0.9312507510185242,0
SKG_DIA_191,SAS Dialogue State Tracking via Slot Attention and Slot Information Sharing,DIA,2020,SKG,0.93559467792511,0
SKG_DIA_187,Amalgamating Knowledge from Two Teachers for Task-oriented Dialogue System with Adversarial Training,DIA,2020,SKG,0.9366000294685364,0
SKG_DIA_186,Efficient Dialogue State Tracking by Selectively Overwriting Memory,DIA,2020,SKG,0.9395254254341124,0
SKG_DIA_185,Slot Attention with Value Normalization for Multi-Domain Dialogue State Tracking,DIA,2020,SKG,0.93714702129364,0
SKG_DIA_180,Approximation of Response Knowledge Retrieval in Knowledge-grounded Dialogue Generation,DIA,2020,SKG,0.935875415802002,0
SKG_SA_519,Multi-Instance Multi-Label Learning Networks for Aspect-Category Sentiment Analysis,SA,2020,SKG,0.9282811880111694,0
SKG_SA_518,BAKSA at SemEval-2020 Task 9 Bolstering CNN with Self-Attention for Sentiment Analysis of Code Mixed Text,SA,2020,SKG,0.9449915885925292,0
SKG_MT_1331,Learning Source Phrase Representations for Neural Machine Translation,MT,2020,SKG,0.9474441409111024,1
SKG_DIA_237,Generating Dialogue Responses from a Semantic Latent Space,DIA,2020,SKG,0.947135329246521,0
SKG_SA_2,"Tasty Burgers, Soggy Fries Probing Aspect Robustness in Aspect-Based Sentiment Analysis",SA,2020,SKG,0.9289762377738952,0
SKG_MT_826,A General Framework for Adaptation of Neural Machine Translation to Simultaneous Translation,MT,2020,SKG,0.9420912861824036,0
SKG_MT_1341,Language Model Prior for Low-Resource Neural Machine Translation,MT,2020,SKG,0.9463487863540648,0
SKG_MT_634,Training with Adversaries to Improve Faithfulness of Attention in Neural Machine Translation,MT,2020,SKG,0.9296159744262696,0
SKG_MT_628,The LMU Munich System for the WMT 2020 Unsupervised Machine Translation Shared Task,MT,2020,SKG,0.9481273889541626,1
SKG_MT_543,On the Sparsity of Neural Machine Translation Models,MT,2020,SKG,0.9325348138809204,0
SKG_MT_267,A Systematic Study of Inner-Attention-Based Sentence Representations in Multilingual Neural Machine Translation,MT,2020,SKG,0.9487167596817015,1
SKG_SA_453,SentiRec Sentiment Diversity-aware Neural News Recommendation,SA,2020,SKG,0.9417263865470886,0
SKG_SA_445,Reducing Sentiment Bias in Language Models via Counterfactual Evaluation,SA,2020,SKG,0.9447118639945984,0
SKG_DIA_230,Learning Knowledge Bases with Parameters for Task-Oriented Dialogue Systems,DIA,2020,SKG,0.9400717616081238,0
SKG_DIA_226,"Generate, Delete and Rewrite A Three-Stage Framework for Improving Persona Consistency of Dialogue Generation",DIA,2020,SKG,0.946710765361786,0
SKG_DIA_218,Dialogue State Tracking with Explicit Slot Connection Modeling,DIA,2020,SKG,0.9413731694221495,0
SKG_DIA_214,Rethinking Supervised Learning and Reinforcement Learning in Task-Oriented Dialogue Systems,DIA,2020,SKG,0.9401833415031432,0
SKG_DIA_206,MIE A Medical Information Extractor towards Medical Dialogues,DIA,2020,SKG,0.9274367094039916,0
SKG_SA_498,Aspect Sentiment Classification with Aspect-Specific Opinion Spans,SA,2020,SKG,0.952611804008484,1
SKG_SUM_215,A Cascade Approach to Neural Abstractive Summarization with Content Selection and Fusion,SUM,2020,SKG,0.9391531944274902,0
SKG_MT_814,Dynamic Programming Encoding for Subword Segmentation in Neural Machine Translation,MT,2020,SKG,0.9455402493476868,0
SKG_MT_811,Translation Artifacts in Cross-lingual Transfer Learning,MT,2020,SKG,0.9469112157821656,0
SKG_MT_796,Self-Induced Curriculum Learning in Self-Supervised Neural Machine Translation,MT,2020,SKG,0.9249407052993774,0
SKG_MT_1368,The University of Helsinki Submission to the IWSLT2020 Offline SpeechTranslation Task,MT,2020,SKG,0.9442554712295532,0
SKG_MT_1362,Data Rejuvenation Exploiting Inactive Training Examples for Neural Machine Translation,MT,2020,SKG,0.94461190700531,0
SKG_MT_1356,KIT’s IWSLT 2020 SLT Translation System,MT,2020,SKG,0.9314130544662476,0
SKG_MT_1348,Automatic Machine Translation Evaluation in Many Languages via Zero-Shot Paraphrasing,MT,2020,SKG,0.9352917671203612,0
SKG_MT_784,Compressing Neural Machine Translation Models with 4-bit Precision,MT,2020,SKG,0.9262588620185852,0
SKG_DIA_265,Video-Grounded Dialogues with Pretrained Generation Language Models,DIA,2020,SKG,0.9426552057266236,0
SKG_DIA_264,Regularizing Dialogue Generation by Imitating Implicit Scenarios,DIA,2020,SKG,0.9315387606620787,0
SKG_DIA_263,Dialogue Response Ranking Training with Large-Scale Human Feedback Data,DIA,2020,SKG,0.9350322484970092,0
SKG_DIA_262,Dialogue over Context and Structured Knowledge using a Neural Network Model with External Memories,DIA,2020,SKG,0.9342225193977356,0
SKG_DIA_254,Profile Consistency Identification for Open-domain Dialogue Agents,DIA,2020,SKG,0.9267699122428894,0
SKG_DIA_248,Transformers to Learn Hierarchical Contexts in Multiparty Dialogue for Span-based Question Answering,DIA,2020,SKG,0.9422345161437988,0
SKG_DIA_244,Zero-Shot Transfer Learning with Synthesized Data for Multi-Domain Dialogue State Tracking,DIA,2020,SKG,0.9341815710067748,0
SKG_DIA_273,Towards Emotion-aided Multi-modal Dialogue Act Classification,DIA,2020,SKG,0.9344598054885864,0
SKG_MT_531,A Novel Graph-based Multi-modal Fusion Encoder for Neural Machine Translation,MT,2020,SKG,0.9420987367630004,0
SKG_MT_526,Inference Strategies for Machine Translation with Conditional Masking,MT,2020,SKG,0.9248655438423156,0
SKG_MT_525,Unsupervised Multimodal Neural Machine Translation with Pseudo Visual Pivoting,MT,2020,SKG,0.9540817141532898,1
SKG_PAR_64,Compressing Transformer-Based Semantic Parsing Models using Compositional Code Embeddings,PAR,2020,SKG,0.9307764172554016,0
SKG_PAR_51,An Unsupervised Joint System for Text Generation from Knowledge Graphs and Semantic Parsing,PAR,2020,SKG,0.9469523429870604,0
SKG_MT_521,Transfer Learning for Related Languages Submissions to the WMT20 Similar Language Translation Task,MT,2020,SKG,0.9514124989509584,1
SKG_MT_512,AdvAug Robust Adversarial Augmentation for Neural Machine Translation,MT,2020,SKG,0.9494479894638062,1
SKG_MT_499,DiDi’s Machine Translation System for WMT2020,MT,2020,SKG,0.9474188685417176,1
SKG_PAR_83,Online Back-Parsing for AMR-to-Text Generation,PAR,2020,SKG,0.932625949382782,0
SKG_PAR_81,UDapter Language Adaptation for Truly Universal Dependency Parsing,PAR,2020,SKG,0.9443399310112,0
SKG_PAR_70,Keep it Surprisingly Simple A Simple First Order Graph Based Parsing Model for Joint Morphosyntactic Parsing in Sanskrit,PAR,2020,SKG,0.9484125971794128,1
SKG_MT_495,Leveraging Monolingual Data with Self-Supervision for Multilingual Neural Machine Translation,MT,2020,SKG,0.9574669003486632,1
SKG_MT_490,Losing Heads in the Lottery Pruning Transformer Attention in Neural Machine Translation,MT,2020,SKG,0.9403047561645508,0
SKG_MT_489,On the Same Page Comparing Inter-Annotator Agreement in Sentence and Document Level Human Machine Translation Evaluation,MT,2020,SKG,0.9276365041732788,0
SKG_MT_486,"Distill, Adapt, Distill Training Small, In-Domain Models for Neural Machine Translation",MT,2020,SKG,0.9350943565368652,0
SKG_MT_536,Huawei’s Submissions to the WMT20 Biomedical Translation Task,MT,2020,SKG,0.9475439786911012,1
SKG_DIA_236,Towards Holistic and Automatic Evaluation of Open-Domain Dialogue Generation,DIA,2020,SKG,0.9374648332595824,0
SKG_DIA_232,Improving Knowledge-Aware Dialogue Response Generation by Using Human-Written Prototype Dialogues,DIA,2020,SKG,0.9358454942703248,0
SKG_SA_467,A Multi-Task Incremental Learning Framework with Category Name Embedding for Aspect-Category Sentiment Analysis,SA,2020,SKG,0.9327462911605836,0
SKG_MT_782,Re-translation versus Streaming for Simultaneous Translation,MT,2020,SKG,0.9420186877250672,0
SKG_MT_776,Uncertainty-Aware Semantic Augmentation for Neural Machine Translation,MT,2020,SKG,0.9489105343818665,1
SKG_MT_775,Iterative Refinement in the Continuous Space for Non-Autoregressive Neural Machine Translation,MT,2020,SKG,0.9354322552680968,0
SKG_MT_774,IIE’s Neural Machine Translation Systems for WMT20,MT,2020,SKG,0.9505550265312196,1
SKG_MT_769,Reference Language based Unsupervised Neural Machine Translation,MT,2020,SKG,0.9324673414230348,0
SKG_MT_1393,Tencent AI Lab Machine Translation Systems for the WMT20 Biomedical Translation Task,MT,2020,SKG,0.9552732706069946,1
SKG_MT_1391,Transformer-based Double-token Bidirectional Autoregressive Decoding in Neural Machine Translation,MT,2020,SKG,0.9365527033805848,0
SKG_MT_1382,Non-Autoregressive Machine Translation with Latent Alignments,MT,2020,SKG,0.9290742874145508,0
SKG_MT_766,Dual Reconstruction a Unifying Objective for Semi-Supervised Neural Machine Translation,MT,2020,SKG,0.9324929118156432,0
SKG_DIA_289,Dialogue Distillation Open-Domain Dialogue Augmentation Using Unpaired Data,DIA,2020,SKG,0.9394410848617554,0
SKG_DIA_286,Learning to Plan and Realize Separately for Open-Ended Dialogue Systems,DIA,2020,SKG,0.9182206392288208,0
SKG_DIA_283,MinTL Minimalist Transfer Learning for Task-Oriented Dialogue Systems,DIA,2020,SKG,0.9514808654785156,1
SKG_DIA_309,Don’t Say That! Making Inconsistent Dialogue Unlikely with Unlikelihood Training,DIA,2020,SKG,0.9338968396186828,0
SKG_DIA_305,Generalizable and Explainable Dialogue Generation via Explicit Action Learning,DIA,2020,SKG,0.9400299787521362,0
SKG_SA_413,From Disjoint Sets to Parallel Data to Train Seq2Seq Models for Sentiment Transfer,SA,2020,SKG,0.9452865719795228,0
SKG_SA_408,GRACE Gradient Harmonized and Cascaded Labeling for Aspect-based Sentiment Analysis,SA,2020,SKG,0.9530364274978638,1
SKG_SA_403,HPCC-YNU at SemEval-2020 Task 9 A Bilingual Vector Gating Mechanism for Sentiment Analysis of Code-Mixed Text,SA,2020,SKG,0.9447511434555054,0
SKG_SA_402,A Shared-Private Representation Model with Coarse-to-Fine Extraction for Target Sentiment Analysis,SA,2020,SKG,0.951274871826172,1
SKG_DIA_297,MultiDM-GCN Aspect-guided Response Generation in Multi-domain Multi-modal Dialogue System using Graph Convolutional Network,DIA,2020,SKG,0.9318196177482604,0
SKG_SA_58,Graph Attention Network with Memory Fusion for Aspect-level Sentiment Analysis,SA,2020,SKG,0.9522884488105774,1
SKG_SA_57,Convolution over Hierarchical Syntactic and Lexical Graphs for Aspect Level Sentiment Analysis,SA,2020,SKG,0.9462100863456726,0
SKG_SA_55,Zyy1510 Team at SemEval-2020 Task 9 Sentiment Analysis for Code-Mixed Social Media Text with Sub-word Level Representations,SA,2020,SKG,0.9419032335281372,0
SKG_SA_54,An Embedding Model for Estimating Legislative Preferences from the Frequency and Sentiment of Tweets,SA,2020,SKG,0.9322975873947144,0
SKG_SUM_209,Pre-training for Abstractive Document Summarization by Reinstating Source Text,SUM,2020,SKG,0.9436485171318054,0
SKG_SUM_206,Discrete Optimization for Unsupervised Sentence Summarization with Word-Level Extraction,SUM,2020,SKG,0.9418241381645204,0
SKG_PAR_13,Cross-Lingual Dependency Parsing by POS-Guided Word Reordering,PAR,2020,SKG,0.9530328512191772,1
SKG_MT_568,End-to-End Offline Speech Translation System for IWSLT 2020 using Modality Agnostic Meta-Learning,MT,2020,SKG,0.9428629875183104,0
SKG_MT_541,Are we Estimating or Guesstimating Translation Quality,MT,2020,SKG,0.9442694783210754,0
SKG_SA_95,IITK at SemEval-2020 Task 8 Unimodal and Bimodal Sentiment Analysis of Internet Memes,SA,2020,SKG,0.9462919235229492,0
SKG_SA_94,UPB at SemEval-2020 Task 9 Identifying Sentiment in Code-Mixed Social Media Texts Using Transformers and Multi-Task Learning,SA,2020,SKG,0.937868595123291,0
SKG_SA_91,Modelling Context and Syntactical Features for Aspect-based Sentiment Analysis,SA,2020,SKG,0.9462509155273438,0
SKG_SA_87,SemEval-2020 Task 9 Overview of Sentiment Analysis of Code-Mixed Tweets,SA,2020,SKG,0.9135764241218568,0
SKG_SA_84,Improving Aspect-based Sentiment Analysis with Gated Graph Convolutional Networks and Syntax-based Regulation,SA,2020,SKG,0.9464085698127748,0
SKG_SA_81,NITS-Hinglish-SentiMix at SemEval-2020 Task 9 Sentiment Analysis for Code-Mixed Social Media Text Using an Ensemble Model,SA,2020,SKG,0.9313448071479796,0
SKG_SA_71,MEGA RST Discourse Treebanks with Structure and Nuclearity from Scalable Distant Sentiment Supervision,SA,2020,SKG,0.9405722618103028,0
SKG_DIA_270,Learning Goal-oriented Dialogue Policy with opposite Agent Awareness,DIA,2020,SKG,0.9299300909042358,0
SKG_MT_760,Language-aware Interlingua for Multilingual Neural Machine Translation,MT,2020,SKG,0.9485644102096558,1
SKG_MT_749,PATQUEST Papago Translation Quality Estimation,MT,2020,SKG,0.9361964464187622,0
SKG_MT_746,Learning to Evaluate Translation Beyond English BLEURT Submissions to the WMT Metrics 2020 Shared Task,MT,2020,SKG,0.9445408582687378,0
SKG_MT_730,Look It Up Bilingual and Monolingual Dictionaries Improve Neural Machine Translation,MT,2020,SKG,0.9418689012527466,0
SKG_MT_1409,Lexically Constrained Neural Machine Translation with Levenshtein Transformer,MT,2020,SKG,0.9387866854667664,0
SKG_MT_1407,Using Context in Neural Machine Translation Training Objectives,MT,2020,SKG,0.92434424161911,0
SKG_DIA_314,Slot-consistent NLG for Task-oriented Dialogue Systems with Iterative Rectification Network,DIA,2020,SKG,0.9416298866271972,0
SKG_DIA_311,Efficient Context and Schema Fusion Networks for Multi-Domain Dialogue State Tracking,DIA,2020,SKG,0.951405704021454,1
SKG_MT_718,It’s Easier to Translate out of English than into it Measuring Neural Translation Difficulty by Cross-Mutual Information,MT,2020,SKG,0.9433218240737916,0
SKG_MT_714,Document Translation vs. Query Translation for Cross-Lingual Information Retrieval in the Medical Domain,MT,2020,SKG,0.9486843347549438,1
SKG_MT_693,Evaluating Explanation Methods for Neural Machine Translation,MT,2020,SKG,0.9424818754196168,0
SKG_MT_689,HW-TSC’s Participation in the WMT 2020 News Translation Shared Task,MT,2020,SKG,0.9439314603805542,0
SKG_MT_685,Korean-to-Japanese Neural Machine Translation System using Hanja Information,MT,2020,SKG,0.94566547870636,0
SKG_MT_1450,"Machine Translation for English–Inuktitut with Segmentation, Data Acquisition and Pre-Training",MT,2020,SKG,0.9439184069633484,0
SKG_MT_1447,Simultaneous Translation Policies From Fixed to Adaptive,MT,2020,SKG,0.93747740983963,0
SKG_MT_1431,End-to-End Simultaneous Translation System for IWSLT2020 Using Modality Agnostic Meta-Learning,MT,2020,SKG,0.9274975061416626,0
NOVEL_MT_9,Self-Training for Unsupervised Neural Machine Translation in Unbalanced Training Data Scenarios,MT,2020,NOVEL,0.9488226175308228,1
SKG_SA_384,Relation-Aware Collaborative Learning for Unified Aspect-Based Sentiment Analysis,SA,2020,SKG,0.9423996210098268,0
SKG_SA_150,Dependency Graph Enhanced Dual-transformer Structure for Aspect-based Sentiment Classification,SA,2020,SKG,0.948172688484192,1
NOVEL_MT_163,Rewriter-Evaluator Architecture for Neural Machine Translation,MT,2020,NOVEL,0.9451077580451964,0
SKG_SA_137,Unsupervised Aspect-Level Sentiment Controllable Style Transfer,SA,2020,SKG,0.9482157826423644,1
SKG_SA_133,Sentiment Analysis of Tweets using Heterogeneous Multi-layer Network Representation and Embedding,SA,2020,SKG,0.9424836039543152,0
SKG_SA_124,Inducing Target-Specific Latent Structures for Aspect Sentiment Classification,SA,2020,SKG,0.948469340801239,1
SKG_SA_102,CH-SIMS A Chinese Multimodal Sentiment Analysis Dataset with Fine-grained Annotation of Modality,SA,2020,SKG,0.9336117506027222,0
SKG_SA_371,GRUBERT A GRU-Based Method to Fuse BERT Hidden Layers for Twitter Sentiment Analysis,SA,2020,SKG,0.9470589756965636,0
SKG_SA_358,Reed at SemEval-2020 Task 9 Fine-Tuning and Bag-of-Words Approaches to Code-Mixed Sentiment Analysis,SA,2020,SKG,0.9491884112358092,1
SKG_DIA_317,Bridging the Gap between Prior and Posterior Knowledge Selection for Knowledge-Grounded Dialogue Generation,DIA,2020,SKG,0.9364532232284546,0
SKG_DIA_315,Improving Limited Labeled Dialogue State Tracking with Self-Supervision,DIA,2020,SKG,0.94277161359787,0
SKG_MT_1430,Touch Editing A Flexible One-Time Interaction Approach for Translation,MT,2020,SKG,0.9349276423454284,0
SKG_MT_1428,Imitation Attacks and Defenses for Black-box Machine Translation Systems,MT,2020,SKG,0.923199474811554,0
SKG_MT_677,Adobe AMPS’s Submission for Very Low Resource Supervised Translation Task at WMT20,MT,2020,SKG,0.957525074481964,1
SKG_MT_656,Multimodal Quality Estimation for Machine Translation,MT,2020,SKG,0.882542610168457,0
SKG_MT_631,Jointly Masked Sequence-to-Sequence Model for Non-Autoregressive Neural Machine Translation,MT,2020,SKG,0.9538977742195128,1
SKG_NLI_3,Unsupervised Natural Language Inference via Decoupled Multimodal Contrastive Learning,NLI,2020,SKG,0.9311872720718384,0
SKG_NLI_0,Discriminative Nearest Neighbor Few-Shot Intent Detection by Transferring Natural Language Inference,NLI,2020,SKG,0.9619354009628296,1
SKG_SA_350,Public Sentiment Drift Analysis Based on Hierarchical Variational Auto-encoder,SA,2020,SKG,0.9437206983566284,0
SKG_SA_345,SentiBERT A Transferable Transformer-Based Architecture for Compositional Sentiment Semantics,SA,2020,SKG,0.9391449689865112,0
SKG_SA_344,Applying Transformers and Aspect-based Sentiment Analysis approaches on Sarcasm Detection,SA,2020,SKG,0.9432610273361206,0
SKG_SA_156,Multi-task Learning for Automated Essay Scoring with Sentiment Analysis,SA,2020,SKG,0.9461801648139954,0
SKG_DIA_293,FERNet Fine-grained Extraction and Reasoning Network for Emotion Recognition in Dialogues,DIA,2020,SKG,0.9413183927536012,0
SKG_SA_233,Weakly-Supervised Aspect-Based Sentiment Analysis via Joint Aspect-Sentiment Topic Embedding,SA,2020,SKG,0.9556407928466796,1
SKG_SA_231,Relational Graph Attention Network for Aspect-based Sentiment Analysis,SA,2020,SKG,0.956856369972229,1
SKG_SA_214,CS-Embed at SemEval-2020 Task 9 The Effectiveness of Code-switched Word Embeddings for Sentiment Analysis,SA,2020,SKG,0.9439760446548462,0
SKG_SA_205,SKEP Sentiment Knowledge Enhanced Pre-training for Sentiment Analysis,SA,2020,SKG,0.9494169354438782,1
SKG_NLI_17,General Purpose Text Embeddings from Pre-trained Language Models for Scalable Inference,NLI,2020,SKG,0.9405263066291808,0
SKG_NLI_16,Avoiding the Hypothesis-Only Bias in Natural Language Inference via Ensemble Adversarial Training,NLI,2020,SKG,0.9322778582572936,0
SKG_NLI_8,Mining Knowledge for Natural Language Inference from Wikipedia Categories,NLI,2020,SKG,0.9435032606124878,0
SKG_NLI_5,Dual Inference for Improving Language Understanding and Generation,NLI,2020,SKG,0.9383934140205384,0
SKG_MT_594,Pre-training Multilingual Neural Machine Translation by Leveraging Alignment Information,MT,2020,SKG,0.9433516263961792,0
SKG_MT_579,Multi-Hypothesis Machine Translation Evaluation,MT,2020,SKG,0.929940700531006,0
SKG_MT_573,Character-Level Translation with Self-attention,MT,2020,SKG,0.9503186941146852,1
SKG_PAR_32,Unsupervised Parsing with S-DIORA Single Tree Encoding for Deep Inside-Outside Recursive Autoencoders,PAR,2020,SKG,0.9489935636520386,1
SKG_PAR_26,Bridging Textual and Tabular Data for Cross-Domain Text-to-SQL Semantic Parsing,PAR,2020,SKG,0.94873046875,1
SKG_PAR_23,Grounded Adaptation for Zero-shot Executable Semantic Parsing,PAR,2020,SKG,0.9251686930656432,0
SKG_PAR_21,Exploring Contextualized Neural Language Models for Temporal Dependency Parsing,PAR,2020,SKG,0.9388352632522584,0
SKG_PAR_16,Rethinking Self-Attention Towards Interpretability in Neural Parsing,PAR,2020,SKG,0.9458249807357788,0
SKG_MT_1142,English-to-Japanese Diverse Translation by Combining Forward and Backward Outputs,MT,2020,SKG,0.9389522671699524,0
SKG_MT_1128,Translationese as a Language in “Multilingual” NMT,MT,2020,SKG,0.9351531267166138,0
SKG_MT_1126,A Retrieve-and-Rewrite Initialization Method for Unsupervised Machine Translation,MT,2020,SKG,0.9388251304626464,0
SKG_MT_1104,Boosting Neural Machine Translation with Similar Translations,MT,2020,SKG,0.9451760053634644,0
SKG_MT_1181,From Speech-to-Speech Translation to Automatic Dubbing,MT,2020,SKG,0.9234221577644348,0
SKG_MT_1180,Multi-Task Neural Model for Agglutinative Language Translation,MT,2020,SKG,0.953158974647522,1
SKG_MT_1178,"Worse WER, but Better BLEU Leveraging Word Embedding as Intermediate in Multitask End-to-End Speech Translation",MT,2020,SKG,0.9337159991264344,0
SKG_MT_1164,Knowledge Distillation for Multilingual Unsupervised Neural Machine Translation,MT,2020,SKG,0.9516599774360656,1
SKG_MT_1094,Translation Quality Estimation by Jointly Learning to Score and Rank,MT,2020,SKG,0.9468332529067992,0
SKG_DIA_16,Learning Efficient Dialogue Policy from Demonstrations through Shaping,DIA,2020,SKG,0.9413658380508424,0
SKG_DIA_14,Spot The Bot A Robust and Efficient Framework for the Evaluation of Conversational Dialogue Systems,DIA,2020,SKG,0.9239700436592102,0
SKG_DIA_13,Dr. Summarize Global Summarization of Medical Dialogue by Exploiting Local Structures.,DIA,2020,SKG,0.9289547204971312,0
SKG_QA_2,Span Selection Pre-training for Question Answering,QA,2020,SKG,0.9483150243759156,1
SKG_MT_226,Multiscale Collaborative Deep Models for Neural Machine Translation,MT,2020,SKG,0.9511903524398804,1
